Chemical1,Chemical2,Correlation,P-value
2247,2282,0.5023459086855526,0.0
2247,4194,0.5262862752468087,0.0
2247,9151,0.5675513467337037,0.0
2247,9603,0.527363260320405,0.0
2247,10057,0.5105071610985323,0.0
2278,3259,0.5984386328547315,0.0
2278,15776,0.5136492410084367,0.0
2302,2406,0.5320975822799292,0.0
2302,2626,0.5419768531192294,0.0
2302,3144,0.5001221586032173,0.0
2302,4026,0.5183422428075541,0.0
2302,5416,0.5148626184483991,0.0
2302,5602,0.5348725693808899,0.0
2302,6401,0.5124511474377461,0.0
2302,7956,0.5371760044789688,0.0
2302,10055,0.5131843870366629,0.0
2302,12078,0.516123155620592,0.0
2392,3659,0.524181273164236,0.0
2392,4649,0.5137153119217633,0.0
2392,6224,0.506202300367498,0.0
2392,6840,0.5138869119016792,0.0
2392,9230,0.5045345730999777,0.0
2402,3878,0.6333263258729361,0.0
2402,5549,0.5126098453392091,0.0
2402,5773,0.5688382728759808,0.0
2402,5847,0.6088890989236263,0.0
2402,5998,0.514622386233755,0.0
2402,6502,0.6151486187060852,0.0
2402,7980,0.5169537537666272,0.0
2402,8869,0.5650598703815121,0.0
2402,9241,0.5391543843406612,0.0
2402,9532,0.6394126495276182,0.0
2402,10012,0.5465479897640193,0.0
2402,10368,0.5137137997680112,0.0
2402,10694,0.5148983555454576,0.0
2402,10742,0.6057909664357171,0.0
2402,12130,0.5574207000440745,0.0
2402,12832,0.5690530714638673,0.0
2402,14315,0.6244629472597203,0.0
2402,15075,0.5264470611407294,0.0
2402,15471,0.5427423151840047,0.0
2402,15534,0.5032313710321795,0.0
2403,3752,0.5086311456736122,0.0
2403,3842,0.5207718404484819,0.0
2403,4667,0.5172014160515934,0.0
2405,2406,0.6545373326369321,0.0
2405,2626,0.6711152190802554,0.0
2405,3144,0.585700425778717,0.0
2405,3182,0.540637431313543,0.0
2405,4026,0.5899599206809402,0.0
2405,4381,0.5016426265862725,0.0
2405,4649,0.5865263157316214,0.0
2405,4667,0.5685180634901416,0.0
2405,5602,0.5414473573694907,0.0
2405,5830,0.6018692054907206,0.0
2405,6000,0.7167656573544151,0.0
2405,6064,0.6434223271608179,0.0
2405,6224,0.5518401351617344,0.0
2405,6329,0.5933101272732961,0.0
2405,6401,0.5374500970847484,0.0
2405,6840,0.6103420580827986,0.0
2405,7289,0.5264139589354617,0.0
2405,7546,0.5014736266665026,0.0
2405,7669,0.5196923661068737,0.0
2405,7956,0.5808800413080986,0.0
2405,8495,0.528816630449522,0.0
2405,8512,0.5250291262264429,0.0
2405,8845,0.6347795595147288,0.0
2405,9573,0.6222225460386467,0.0
2405,9574,0.5648031974887218,0.0
2405,10055,0.6433892789608332,0.0
2405,10056,0.6381407173106227,0.0
2405,10399,0.5438353720388762,0.0
2405,11060,0.5253774638383112,0.0
2405,11474,0.5548954954828547,0.0
2405,12078,0.5037993199117448,0.0
2405,12129,0.5313437066026588,0.0
2405,12385,0.5711277282423658,0.0
2405,12608,0.5296957979602785,0.0
2405,12957,0.6681314567642248,0.0
2405,14809,0.5216732338555004,0.0
2405,15392,0.513442685935669,0.0
2405,15599,0.6485660556943654,0.0
2405,15600,0.6577101075536548,0.0
2406,2521,0.5070679164356616,0.0
2406,2626,0.6548228781798529,0.0
2406,3144,0.5784283117911793,0.0
2406,3182,0.5574673811288736,0.0
2406,4026,0.5658506035617039,0.0
2406,4381,0.5187776287016761,0.0
2406,4649,0.553222139360834,0.0
2406,4667,0.5392903516303083,0.0
2406,5295,0.5285468302055373,0.0
2406,5602,0.5700226305474868,0.0
2406,5830,0.5895174707157823,0.0
2406,6000,0.6457770948621027,0.0
2406,6064,0.6011318494247764,0.0
2406,6224,0.5095015419895674,0.0
2406,6329,0.5397612710734105,0.0
2406,6401,0.5636360988184199,0.0
2406,6840,0.5866780029320302,0.0
2406,7289,0.5004343861134769,0.0
2406,7669,0.5181659484485633,0.0
2406,7956,0.6214533297219119,0.0
2406,8495,0.5251090105837684,0.0
2406,8512,0.5053738688248265,0.0
2406,8845,0.6211738625849177,0.0
2406,9472,0.5353821162678878,0.0
2406,9573,0.5633723886183684,0.0
2406,9574,0.5123098832605129,0.0
2406,10055,0.5899515705427941,0.0
2406,10056,0.5658643775496154,0.0
2406,10399,0.5523902322390529,0.0
2406,11060,0.5024971838659871,0.0
2406,11309,0.5419381231519107,0.0
2406,11474,0.519981864722582,0.0
2406,12078,0.5114560844175129,0.0
2406,12129,0.541183887567616,0.0
2406,12385,0.5174101757655464,0.0
2406,12957,0.6179130823332281,0.0
2406,14809,0.5355003881751286,0.0
2406,15392,0.5067301121257022,0.0
2406,15599,0.6219819923405232,0.0
2406,15600,0.6257099757978605,0.0
2426,3878,0.6142563173699626,0.0
2426,5549,0.5072483981956085,0.0
2426,5773,0.544727728062573,0.0
2426,5847,0.5461588418611804,0.0
2426,6483,0.5488762734874237,0.0
2426,6502,0.5783691604073447,0.0
2426,7456,0.5184092725069854,0.0
2426,8869,0.5619547942257356,0.0
2426,9241,0.5418527665077182,0.0
2426,9532,0.612542373900887,0.0
2426,10012,0.533657592257554,0.0
2426,10742,0.6003075080431963,0.0
2426,12130,0.5354555884418901,0.0
2426,12714,0.5233701194884232,0.0
2426,12832,0.523830370629233,0.0
2426,14315,0.5691706342516832,0.0
2426,15075,0.5848613196982212,0.0
2426,15471,0.530645514698754,0.0
2426,15534,0.5278918581822474,0.0
2521,6000,0.5065725325231478,0.0
2521,15600,0.5011208112508373,0.0
2527,8139,0.5345853382772245,0.0
2527,10359,0.5281315805987687,0.0
2527,10757,0.5014805400252642,0.0
2527,12530,0.5008406295701398,0.0
2527,14806,0.5765060762270331,0.0
2536,14748,0.5084931042490392,0.0
2610,2627,0.511137420986226,0.0
2610,5126,0.5311070250869745,0.0
2610,5913,0.5370121107619732,0.0
2610,5914,0.507188436604301,0.0
2610,6039,0.547625774518153,0.0
2610,9831,0.5130899032693322,0.0
2610,9832,0.5149013403868823,0.0
2610,11053,0.5038418328408695,0.0
2610,12479,0.5059286581050833,0.0
2610,12793,0.502062121080075,0.0
2626,3144,0.6208721307112983,0.0
2626,3182,0.5507227946984706,0.0
2626,3557,0.5068693724136535,0.0
2626,4026,0.6264265660125695,0.0
2626,4381,0.5290892626321372,0.0
2626,4649,0.5320755531206062,0.0
2626,4667,0.5069372748989763,0.0
2626,5295,0.511222493229383,0.0
2626,5602,0.5963444017453119,0.0
2626,5830,0.5943767667403532,0.0
2626,6000,0.6723469216881695,0.0
2626,6064,0.608421129222686,0.0
2626,6329,0.593952051882107,0.0
2626,6401,0.5858619199644364,0.0
2626,6481,0.503156045114547,0.0
2626,6840,0.5540484649020415,0.0
2626,6932,0.5236481156793422,0.0
2626,7669,0.5242356750005218,0.0
2626,7956,0.6120733511202712,0.0
2626,8495,0.54168699716113,0.0
2626,8845,0.6093974469124536,0.0
2626,9472,0.5368706034066102,0.0
2626,9573,0.6203874808946022,0.0
2626,9574,0.5464047674939431,0.0
2626,10055,0.6655919302418131,0.0
2626,10056,0.6467283709095281,0.0
2626,10399,0.54685708938724,0.0
2626,11060,0.574427845664907,0.0
2626,11309,0.5292665151406466,0.0
2626,11474,0.5532090181092786,0.0
2626,12078,0.5607573749173526,0.0
2626,12129,0.5431602035295519,0.0
2626,12385,0.5296431823525226,0.0
2626,12608,0.5813948408490441,0.0
2626,12957,0.6324908406697233,0.0
2626,14809,0.5407784817806088,0.0
2626,15392,0.5738440474000425,0.0
2626,15599,0.6461012663388447,0.0
2626,15600,0.6359423978918185,0.0
2627,3404,0.5066737327312087,0.0
2627,4192,0.5226716400571342,0.0
2627,4847,0.5347871581124506,0.0
2627,5126,0.6581880225127903,0.0
2627,5547,0.5208127390186408,0.0
2627,5700,0.5275278818592489,0.0
2627,5701,0.6230078185069085,0.0
2627,5702,0.6063012826140803,0.0
2627,5913,0.603509334329928,0.0
2627,5914,0.5940156951629806,0.0
2627,6039,0.6250714933245839,0.0
2627,6606,0.5618202172949838,0.0
2627,7283,0.5198101998882901,0.0
2627,8006,0.5203836990322012,0.0
2627,8605,0.5424466134537861,0.0
2627,9054,0.631821630947186,0.0
2627,9638,0.551688979403731,0.0
2627,9831,0.5613148266224384,0.0
2627,9832,0.5786883592480333,0.0
2627,9900,0.5534350361400281,0.0
2627,10740,0.5111529553260965,0.0
2627,11053,0.6480125413893778,0.0
2627,11386,0.5377802123078609,0.0
2627,11747,0.6295758005054757,0.0
2627,11800,0.6176605966968313,0.0
2627,12028,0.5341467471904695,0.0
2627,12479,0.6089488291413728,0.0
2627,12793,0.6068988455185212,0.0
2627,12897,0.5149677097711788,0.0
2627,13909,0.5125979307149554,0.0
2627,14161,0.5033985631584159,0.0
2627,14459,0.588240694540414,0.0
2627,15555,0.5788840363054965,0.0
2731,2834,0.579630375420539,0.0
2731,2985,0.5419646549540054,0.0
2731,3536,0.5882449820834238,0.0
2731,3690,0.5189836592362947,0.0
2731,3909,0.6148048939987496,0.0
2731,4012,0.6204618523286867,0.0
2731,4377,0.6421963624506337,0.0
2731,4653,0.5880166549453962,0.0
2731,5104,0.5885707473921441,0.0
2731,5292,0.5866390381283126,0.0
2731,5471,0.6554470853906339,0.0
2731,6633,0.595811995343596,0.0
2731,6756,0.6177305388116183,0.0
2731,6860,0.6326656649134662,0.0
2731,7225,0.65207993403386,0.0
2731,7480,0.5186781929137204,0.0
2731,7843,0.5645415348236303,0.0
2731,7941,0.5039422479175555,0.0
2731,8188,0.5829925310502807,0.0
2731,8634,0.62265366900515,0.0
2731,8827,0.588419040570186,0.0
2731,9902,0.5143241403916843,0.0
2731,10182,0.5233142884441727,0.0
2731,11868,0.5876798558509801,0.0
2731,12338,0.5449940507448825,0.0
2731,12752,0.6360702648164555,0.0
2731,14627,0.5009320748805937,0.0
2735,4026,0.5090169528033843,0.0
2735,11309,0.5142976851848501,0.0
2767,3878,0.5513442072684187,0.0
2767,5773,0.5271096877854335,0.0
2767,5847,0.5429415936117158,0.0
2767,6483,0.5338638687182014,0.0
2767,6502,0.5606714971198472,0.0
2767,9532,0.5721278276897009,0.0
2767,10742,0.5134366591635557,0.0
2767,12714,0.5601256102666557,0.0
2767,14315,0.5429000599125454,0.0
2767,15075,0.5017973679275909,0.0
2771,7480,0.5374231136728722,0.0
2829,5292,0.5235440923875532,0.0
2829,7480,0.5013732308779608,0.0
2829,8634,0.5133291799757339,0.0
2834,3536,0.5027353193187152,0.0
2834,4012,0.5543437013740808,0.0
2834,4377,0.5199597875314567,0.0
2834,4653,0.5253819318393431,0.0
2834,5292,0.5418065396750908,0.0
2834,5471,0.5553961927464648,0.0
2834,6633,0.5595554854887824,0.0
2834,6860,0.5468889491777306,0.0
2834,7225,0.5423216498719492,0.0
2834,7941,0.508385895650971,0.0
2834,8188,0.5032838684906552,0.0
2834,8634,0.5572250122297691,0.0
2834,8827,0.5042855033461386,0.0
2834,12752,0.5753555726135833,0.0
2985,6633,0.508418780411701,0.0
2985,7421,0.5182096262284607,0.0
2985,7941,0.5174571503135205,0.0
2985,12338,0.5490046834884312,0.0
2985,12752,0.5223518226308649,0.0
2985,13948,0.520905965121254,0.0
2985,14775,0.5323818831563766,0.0
2998,4648,0.5430953328417423,0.0
2998,4840,0.5263846308926934,0.0
2998,6603,0.5328036074951898,0.0
2998,8341,0.5051662218995858,0.0
2998,8343,0.5170521050334966,0.0
2998,8599,0.5413348239864388,0.0
2998,8632,0.5497882652615561,0.0
2998,8996,0.545534502301157,0.0
2998,9582,0.5374323383087304,0.0
2998,10597,0.5594927940661013,0.0
2998,13616,0.5256872341458535,0.0
3039,3878,0.5210168941078825,0.0
3039,10742,0.5198501383636895,0.0
3039,15075,0.5108141952636686,0.0
3051,3878,0.5563944733031246,0.0
3051,5773,0.5137218552641107,0.0
3051,5847,0.5112468937122857,0.0
3051,6502,0.5462192415096002,0.0
3051,8869,0.5353190334980438,0.0
3051,9241,0.5151886275909148,0.0
3051,9532,0.5618656087786433,0.0
3051,10012,0.5038435028687251,0.0
3051,10742,0.5303660254395011,0.0
3051,14315,0.5313602306363371,0.0
3051,15075,0.5031394178861344,0.0
3093,15615,0.5392255166319833,0.0
3093,15619,0.5049054751700616,0.0
3144,3182,0.5319867899341001,0.0
3144,4026,0.5947074739587108,0.0
3144,4381,0.5035831869502075,0.0
3144,4667,0.5072537346063296,0.0
3144,5602,0.5503416399968255,0.0
3144,5830,0.5843041887889626,0.0
3144,6000,0.6035118871490303,0.0
3144,6064,0.5764367593766212,0.0
3144,6224,0.5108428524372364,0.0
3144,6329,0.5865126543418976,0.0
3144,6401,0.5283535848662956,0.0
3144,6840,0.5344514854816118,0.0
3144,6932,0.5223547865568774,0.0
3144,7289,0.5287459659399669,0.0
3144,7956,0.5256627299269918,0.0
3144,8495,0.5290254413727451,0.0
3144,8845,0.5414160468872946,0.0
3144,9573,0.601063015496509,0.0
3144,9574,0.5474129498897127,0.0
3144,10055,0.6014092646230996,0.0
3144,10056,0.6072796222932342,0.0
3144,11060,0.5489380438036922,0.0
3144,11309,0.5102926941176693,0.0
3144,11474,0.5634820663840799,0.0
3144,12078,0.5403865326783878,0.0
3144,12129,0.5078841829510469,0.0
3144,12385,0.5165991352567642,0.0
3144,12608,0.6017740558547935,0.0
3144,12957,0.5762878353968051,0.0
3144,14809,0.5007216467269049,0.0
3144,15392,0.5362935694368177,0.0
3144,15599,0.5892035818310657,0.0
3144,15600,0.5999002372588222,0.0
3182,3752,0.5015107800022195,0.0
3182,3842,0.5001877605037358,0.0
3182,4381,0.5123707478518306,0.0
3182,4667,0.575557843121108,0.0
3182,5465,0.516282459486528,0.0
3182,5830,0.5019775018533711,0.0
3182,6000,0.5483797919216254,0.0
3182,6064,0.5200911197598548,0.0
3182,6224,0.5281130501660868,0.0
3182,6840,0.5053846522859241,0.0
3182,7956,0.5058439053965784,0.0
3182,8785,0.5249489632449301,0.0
3182,8845,0.5513755526274968,0.0
3182,9448,0.5092194244624443,0.0
3182,9573,0.5263124948379675,0.0
3182,9574,0.5027437726742773,0.0
3182,10055,0.5190286551932278,0.0
3182,10056,0.5122319345639245,0.0
3182,11309,0.5430880812592459,0.0
3182,12078,0.5035512127056261,0.0
3182,12815,0.5049923077013979,0.0
3182,12957,0.5196073968899035,0.0
3182,15599,0.5496140565955329,0.0
3182,15600,0.5484004380388651,0.0
3195,4648,0.5877496266158465,0.0
3195,4841,0.511426842899188,0.0
3195,5034,0.5479927544724572,0.0
3195,5036,0.5944598524121203,0.0
3195,5420,0.5092571350494333,0.0
3195,6056,0.5436801019986717,0.0
3195,6478,0.5830329842020234,0.0
3195,6603,0.5056708034722376,0.0
3195,6926,0.5317314981787337,0.0
3195,8295,0.5943224948159116,0.0
3195,8341,0.5897582746507629,0.0
3195,8343,0.5370022008394656,0.0
3195,8344,0.5295476485144234,0.0
3195,9582,0.5209182040588641,0.0
3195,9608,0.5058309437317369,0.0
3195,10002,0.5413041317384747,0.0
3195,11022,0.5010513135534344,0.0
3195,11893,0.57049379813198,0.0
3195,12499,0.5216083460083997,0.0
3195,13648,0.5419762478418315,0.0
3195,14491,0.5335369237134123,0.0
3195,14748,0.5116951330963909,0.0
3195,14868,0.5392781215518675,0.0
3195,14921,0.5098075643290501,0.0
3195,14935,0.5650640377189345,0.0
3214,3842,0.5014431285023905,0.0
3214,6224,0.5059057302570379,0.0
3214,7546,0.5024742863500946,0.0
3214,8796,0.5183302579172682,0.0
3214,12815,0.5251283583946568,0.0
3214,13704,0.5321442953158673,0.0
3259,10666,0.521935692364944,0.0
3259,13929,0.5402095722920935,0.0
3259,15739,0.5086584366689026,0.0
3259,15776,0.577464777578146,0.0
3279,3878,0.5133688800599301,0.0
3279,5847,0.5435164821235089,0.0
3279,6502,0.522305666006673,0.0
3279,9532,0.5264672999017416,0.0
3279,14315,0.5105834949489985,0.0
3335,11114,0.5514414758547053,0.0
3404,5126,0.5355750423474785,0.0
3404,5702,0.5130318218093183,0.0
3404,9054,0.5267024777575657,0.0
3404,11053,0.5323944180480606,0.0
3496,5416,0.5605046047040673,0.0
3536,3690,0.5133894796807827,0.0
3536,3909,0.5661372710865221,0.0
3536,4012,0.5501301759654109,0.0
3536,4215,0.51379407495589,0.0
3536,4377,0.5429022278968271,0.0
3536,4653,0.5567645534400226,0.0
3536,5104,0.5839794566391794,0.0
3536,5471,0.5582888067605976,0.0
3536,6633,0.5388464063868647,0.0
3536,6756,0.5603969553840072,0.0
3536,6860,0.5436823785632775,0.0
3536,7225,0.5623546884176245,0.0
3536,7480,0.5162620388710341,0.0
3536,8634,0.5615716397805716,0.0
3536,8827,0.5430810990602754,0.0
3536,9902,0.5466786450634407,0.0
3536,11868,0.6043718799563936,0.0
3536,12752,0.5177406746016687,0.0
3557,4026,0.5026520207893381,0.0
3557,10055,0.5164131895758094,0.0
3610,11800,0.50684546301261,0.0
3610,14459,0.5298501973477171,0.0
3622,4026,0.5027780790021386,0.0
3647,3878,0.5410464628191354,0.0
3647,5998,0.5155221968185338,0.0
3647,6502,0.5004862642273791,0.0
3647,9532,0.5208654653335232,0.0
3647,10742,0.5311170891513749,0.0
3647,15467,0.5058340021301547,0.0
3659,4055,0.5300730531825438,0.0
3659,4319,0.5046424849169867,0.0
3659,4649,0.5601378334836424,0.0
3659,6064,0.5303589412492875,0.0
3659,6224,0.5367596401885109,0.0
3659,6840,0.5726078745101396,0.0
3659,7546,0.5449905676730747,0.0
3659,8796,0.5328515179649539,0.0
3659,9230,0.5758875673933666,0.0
3659,10404,0.5354807537144006,0.0
3659,12297,0.5056104715827826,0.0
3659,13704,0.5508569719692221,0.0
3659,15600,0.5332949072814912,0.0
3690,3909,0.5501189428022262,0.0
3690,4012,0.5862805297327365,0.0
3690,4377,0.5426738378114437,0.0
3690,4653,0.5680277173928729,0.0
3690,5104,0.5775658768247017,0.0
3690,5138,0.538887115630809,0.0
3690,5292,0.5506046946180586,0.0
3690,6633,0.5177542112954046,0.0
3690,6860,0.5037621133824269,0.0
3690,7480,0.5934704224872319,0.0
3690,8634,0.518580813033547,0.0
3690,8827,0.5133679263193408,0.0
3690,10359,0.5158739832121098,0.0
3690,11868,0.5219733626882864,0.0
3690,12647,0.5313523920986636,0.0
3690,12752,0.5023135488025352,0.0
3690,15315,0.5685475690830823,0.0
3733,11060,0.5120193614836821,0.0
3735,3878,0.528853798153079,0.0
3735,9532,0.5063347894701106,0.0
3735,10742,0.5265970826483656,0.0
3735,12130,0.5177807068227082,0.0
3752,3842,0.7425357430212268,0.0
3752,4667,0.7323777054976762,0.0
3752,5465,0.5163730294874995,0.0
3752,5998,0.5929612363281922,0.0
3752,6000,0.5036242715112704,0.0
3752,6153,0.5968811328120022,0.0
3752,6224,0.6483284685557329,0.0
3752,6840,0.6023474257792804,0.0
3752,7546,0.5074582284157424,0.0
3752,7802,0.5724054686615054,0.0
3752,8039,0.601237070419774,0.0
3752,8119,0.5925288892944307,0.0
3752,8318,0.5746251461736461,0.0
3752,8785,0.5903787957595008,0.0
3752,8796,0.5425140747353585,0.0
3752,8869,0.5473587335802618,0.0
3752,9230,0.5522671478742344,0.0
3752,9598,0.5751143755713016,0.0
3752,10404,0.5936464120632555,0.0
3752,10553,0.5490155401993939,0.0
3752,10554,0.5844995369106741,0.0
3752,11020,0.5063551080895943,0.0
3752,12039,0.5102239256405103,0.0
3752,12783,0.6225422685804309,0.0
3752,12815,0.6454527692840313,0.0
3752,13446,0.5240045245020902,0.0
3752,13621,0.5010915699126529,0.0
3752,13704,0.6141096436363501,0.0
3752,14758,0.5041175153381446,0.0
3752,15239,0.6081626591324104,0.0
3752,15472,0.5353107538951073,0.0
3752,15596,0.5653823215804892,0.0
3752,15600,0.5425615611333833,0.0
3774,3775,0.5033202613181207,0.0
3842,3878,0.5085738125971778,0.0
3842,4667,0.735765105893338,0.0
3842,5465,0.5324477563771789,0.0
3842,5773,0.5043849448332871,0.0
3842,5998,0.6297511828213798,0.0
3842,6153,0.640171538216908,0.0
3842,6224,0.6699511339093466,0.0
3842,6840,0.5508819348890536,0.0
3842,7715,0.5120644958811366,0.0
3842,7802,0.5948248099077122,0.0
3842,8039,0.5897301959171437,0.0
3842,8119,0.5920909560422682,0.0
3842,8318,0.5879135136507297,0.0
3842,8785,0.6076148201334609,0.0
3842,8796,0.5362415962956775,0.0
3842,8869,0.6098377757628454,0.0
3842,9230,0.5764072916946863,0.0
3842,9532,0.5033749555991731,0.0
3842,9598,0.6135085219248084,0.0
3842,10404,0.6221055214419224,0.0
3842,10553,0.5539003812252349,0.0
3842,10554,0.5937412630232302,0.0
3842,10742,0.5071810057221786,0.0
3842,12039,0.5163949094439723,0.0
3842,12783,0.6328049039654651,0.0
3842,12815,0.6927206358477929,0.0
3842,13446,0.560971074434151,0.0
3842,13704,0.6187004458138332,0.0
3842,14315,0.5085370349598812,0.0
3842,14758,0.5203198568468137,0.0
3842,15239,0.6173167565899617,0.0
3842,15472,0.5784784106569199,0.0
3842,15596,0.5622967777294611,0.0
3842,15600,0.5075920719179872,0.0
3878,3916,0.5125689481008202,0.0
3878,4406,0.505310793943949,0.0
3878,4564,0.5329615714968041,0.0
3878,4839,0.5408054317522584,0.0
3878,5549,0.6404844332236432,0.0
3878,5689,0.5853026896974424,0.0
3878,5773,0.6877379079056828,0.0
3878,5847,0.6999965650367104,0.0
3878,5998,0.5872121833040493,0.0
3878,6389,0.5717478977167876,0.0
3878,6483,0.6344557229438162,0.0
3878,6502,0.7271184289322948,0.0
3878,7091,0.6105203932699376,0.0
3878,7131,0.5436512210017049,0.0
3878,7169,0.5163972040366507,0.0
3878,7456,0.5686543073571367,0.0
3878,7494,0.5038195883603844,0.0
3878,7715,0.5188971922132246,0.0
3878,7854,0.5375160586227175,0.0
3878,7980,0.6311207426088691,0.0
3878,8310,0.5217265105399548,0.0
3878,8869,0.6593454765602318,0.0
3878,8873,0.575518680635934,0.0
3878,9241,0.6761043643991779,0.0
3878,9532,0.7658061482304221,0.0
3878,10012,0.6772288021287756,0.0
3878,10368,0.6302808807562044,0.0
3878,10484,0.5157226097423673,0.0
3878,10577,0.5182902182321741,0.0
3878,10597,0.5600585987038764,0.0
3878,10694,0.6038980827452062,0.0
3878,10742,0.7661678272463793,0.0
3878,12130,0.6809399585972166,0.0
3878,12528,0.5570385741983589,0.0
3878,12714,0.5734570578193505,0.0
3878,12832,0.691014910602941,0.0
3878,13062,0.5849349733947372,0.0
3878,13616,0.5449894346512864,0.0
3878,14112,0.5121329266482298,0.0
3878,14315,0.7279729723448185,0.0
3878,14621,0.5060403907382274,0.0
3878,14818,0.507398252933178,0.0
3878,15075,0.7060090154630294,0.0
3878,15467,0.6007785142540694,0.0
3878,15471,0.6788920645481303,0.0
3878,15534,0.6218194954872929,0.0
3881,8346,0.5222519865358748,0.0
3909,4012,0.5599798655038635,0.0
3909,4377,0.5778489605344318,0.0
3909,4653,0.6112857894846482,0.0
3909,5104,0.5439553524043447,0.0
3909,5471,0.5195132305307665,0.0
3909,6633,0.5479974297331789,0.0
3909,6756,0.5816151180850501,0.0
3909,6860,0.5702527844249211,0.0
3909,7225,0.5202895649430815,0.0
3909,8634,0.5150402734820237,0.0
3909,8827,0.5643214408809927,0.0
3909,9902,0.6032960088176018,0.0
3909,11868,0.6035010893654953,0.0
3909,12647,0.500353367225806,0.0
3909,12752,0.5364024974245549,0.0
3909,15315,0.5091746190611861,0.0
3916,9532,0.509171583536142,0.0
3947,9477,0.5373177923068221,0.0
3947,12522,0.5169845031830328,0.0
3947,13189,0.5047448843748948,0.0
3947,13767,0.5144498048282669,0.0
3947,15402,0.5072924006808079,0.0
4012,4377,0.6310255501554555,0.0
4012,4653,0.6114797719407666,0.0
4012,5104,0.5849196409492938,0.0
4012,5138,0.5241916838078771,0.0
4012,5292,0.6752076684258078,0.0
4012,5471,0.600554762941672,0.0
4012,6633,0.6419889537977499,0.0
4012,6860,0.6306719134112094,0.0
4012,7225,0.5714555583455178,0.0
4012,7480,0.5914522488174695,0.0
4012,7843,0.5308396292967731,0.0
4012,7941,0.5468667315432328,0.0
4012,8188,0.57654764396845,0.0
4012,8634,0.6226054356118891,0.0
4012,8827,0.5236332106183939,0.0
4012,10182,0.5582959385302204,0.0
4012,11868,0.5209452015519475,0.0
4012,12338,0.5251764374807633,0.0
4012,12752,0.6269474988402057,0.0
4012,15315,0.5954453060929542,0.0
4026,4381,0.5277571937922351,0.0
4026,5416,0.5284369695966579,0.0
4026,5602,0.6217541768874465,0.0
4026,5830,0.5777013842864085,0.0
4026,6000,0.5824581340667366,0.0
4026,6064,0.5146848550385664,0.0
4026,6329,0.5975231623208139,0.0
4026,6401,0.5758003645592568,0.0
4026,6932,0.5817116296864717,0.0
4026,7256,0.5152074914393101,0.0
4026,7669,0.5000393755867943,0.0
4026,7956,0.5452617377075188,0.0
4026,8845,0.5038194087416727,0.0
4026,9573,0.5781231249494805,0.0
4026,10055,0.6873149453961949,0.0
4026,10056,0.6613153509865466,0.0
4026,10399,0.5005025393738917,0.0
4026,11060,0.5900412898612021,0.0
4026,11474,0.5853544383524228,0.0
4026,12078,0.5670567106094687,0.0
4026,12129,0.5292373569965212,0.0
4026,12385,0.5005200497455661,0.0
4026,12608,0.6290492529140557,0.0
4026,12957,0.5669054706993314,0.0
4026,15392,0.5759843880115352,0.0
4026,15599,0.5406568138103106,0.0
4026,15600,0.5359205694324711,0.0
4048,4648,0.5674825413178686,0.0
4048,4841,0.506193824018506,0.0
4048,5034,0.5002663741603017,0.0
4048,5036,0.5377549527285256,0.0
4048,6478,0.5776183126334474,0.0
4048,6603,0.5014216899584767,0.0
4048,6926,0.5002803142181499,0.0
4048,8295,0.5611453345382142,0.0
4048,8341,0.5528026813774183,0.0
4048,8343,0.511448780589425,0.0
4048,9582,0.5109258198094035,0.0
4048,11893,0.5233224736845695,0.0
4048,13648,0.5172780311436064,0.0
4048,14921,0.5046942329951535,0.0
4048,14935,0.5087680338180136,0.0
4055,4649,0.5357422923801933,0.0
4055,6000,0.5029807388123335,0.0
4055,6064,0.5184303332354491,0.0
4055,6224,0.5252128235311566,0.0
4055,6840,0.5150369558283506,0.0
4055,7546,0.5262480886825335,0.0
4055,9230,0.5113848640414819,0.0
4055,10404,0.5045968265371146,0.0
4055,13704,0.5163139009544583,0.0
4055,15600,0.518267382860396,0.0
4172,13641,0.5034049096125122,0.0
4192,5126,0.5381350904549296,0.0
4192,5913,0.5208814204999764,0.0
4192,5914,0.5108852909134995,0.0
4192,6039,0.5132714150839109,0.0
4192,11053,0.5178544670785477,0.0
4192,11747,0.5302215818002146,0.0
4192,11800,0.5199123944437665,0.0
4192,12479,0.5103382288701878,0.0
4192,12793,0.5171622335308541,0.0
4215,5104,0.5659936165407413,0.0
4215,7480,0.5169219817250535,0.0
4215,11868,0.543852507990303,0.0
4239,10666,0.501732835560843,0.0
4255,12712,0.5892002722083863,0.0
4255,14861,0.5674823014094791,0.0
4315,4582,0.5090458428685256,0.0
4315,4648,0.5881192552061654,0.0
4315,4840,0.513024630002182,0.0
4315,5036,0.5318936492762492,0.0
4315,6478,0.5565694373926997,0.0
4315,6603,0.5371034820802545,0.0
4315,8295,0.532005897197047,0.0
4315,8341,0.5625250418344414,0.0
4315,8343,0.5366137304272427,0.0
4315,8344,0.5208906239746153,0.0
4315,8599,0.517674966617447,0.0
4315,8632,0.5220476141014397,0.0
4315,8996,0.5352626274925406,0.0
4315,9582,0.5419466871841708,0.0
4315,14748,0.5302785863553884,0.0
4319,6224,0.562818821900354,0.0
4319,6840,0.5099792358723957,0.0
4319,7546,0.5121553437791763,0.0
4319,12815,0.5234399406474171,0.0
4319,13704,0.5119061150840759,0.0
4377,4653,0.6175684552685548,0.0
4377,5104,0.5909368603024934,0.0
4377,5292,0.5906973113428725,0.0
